cer.id,cer.fecha,cer.coef
5420,2017-11-02,8.13205377595
5421,2017-11-03,8.13707049917
5422,2017-11-04,8.14209031724
5423,2017-11-05,8.14711323207
5424,2017-11-06,8.15213924557
5425,2017-11-07,8.15716835966
5426,2017-11-08,8.16220057625
5427,2017-11-09,8.16723589725
5428,2017-11-10,8.17227432457
5429,2017-11-11,8.17731586014
5430,2017-11-12,8.18236050587
5431,2017-11-13,8.18740826367
5432,2017-11-14,8.19245913548
5433,2017-11-15,8.1975131232
5434,2017-11-16,8.20166189179
5435,2017-11-17,8.20581276007
5436,2017-11-18,8.20996572911
5437,2017-11-19,8.21412079997
5438,2017-11-20,8.21827797371
5439,2017-11-21,8.22243725141
5440,2017-11-22,8.22659863412
5441,2017-11-23,8.23076212291
5442,2017-11-24,8.23492771884
5443,2017-11-25,8.23909542299
5444,2017-11-26,8.24326523641
5445,2017-11-27,8.24743716018
5446,2017-11-28,8.25161119536
5447,2017-11-29,8.25578734303
5448,2017-11-30,8.26
5449,2017-12-01,8.2641
5450,2017-12-02,8.2683
5451,2017-12-03,8.2725
5452,2017-12-04,8.2767
5453,2017-12-05,8.2809
5454,2017-12-06,8.2851
5455,2017-12-07,8.2893
5456,2017-12-08,8.2935
5457,2017-12-09,8.2977
5458,2017-12-10,8.3019
5459,2017-12-11,8.3061
5460,2017-12-12,8.3103
5461,2017-12-13,8.3145
5462,2017-12-14,8.3187
5463,2017-12-15,8.3229
5464,2017-12-16,8.3267
5465,2017-12-17,8.3305
5466,2017-12-18,8.3344
5467,2017-12-19,8.3382
5468,2017-12-20,8.342
5469,2017-12-21,8.3459
5470,2017-12-22,8.3497
5471,2017-12-23,8.3535
5472,2017-12-24,8.3574
5473,2017-12-25,8.3612
5474,2017-12-26,8.3651
5475,2017-12-27,8.3689
5476,2017-12-28,8.3728
5477,2017-12-29,8.37661049551
5478,2017-12-30,8.38046063663
5479,2017-12-31,8.38431254739
5480,2018-01-01,8.3881662286
5481,2018-01-02,8.39202168108
5482,2018-01-03,8.39587890564
5483,2018-01-04,8.3997379031
5484,2018-01-05,8.40359867427
5485,2018-01-06,8.40746121997
5486,2018-01-07,8.411325541
5487,2018-01-08,8.4151916382
5488,2018-01-09,8.41905951237
5489,2018-01-10,8.42292916433
5490,2018-01-11,8.42680059489
5491,2018-01-12,8.43067380489
5492,2018-01-13,8.43454879512
5493,2018-01-14,8.43842556642
5494,2018-01-15,8.4423041196
5495,2018-01-16,8.45062230626
5496,2018-01-17,8.45894868881
5497,2018-01-18,8.46728327533
5498,2018-01-19,8.4756260739
5499,2018-01-20,8.48397709262
5500,2018-01-21,8.49233633958
5501,2018-01-22,8.5007038229
5502,2018-01-23,8.50907955067
5503,2018-01-24,8.51746353104
5504,2018-01-25,8.52585577213
5505,2018-01-26,8.53425628208
5506,2018-01-27,8.54266506903
5507,2018-01-28,8.55108214115
5508,2018-01-29,8.55950750659
5509,2018-01-30,8.56794117353
5510,2018-01-31,8.57638315014
5511,2018-02-01,8.58483344462
5512,2018-02-02,8.59329206516
5513,2018-02-03,8.60175901996
5514,2018-02-04,8.61023431724
5515,2018-02-05,8.61871796521
5516,2018-02-06,8.62720997211
5517,2018-02-07,8.63571034616
5518,2018-02-08,8.64421909562
5519,2018-02-09,8.65273622873
5520,2018-02-10,8.66126175375
5521,2018-02-11,8.66979567896
5522,2018-02-12,8.67833801264
5523,2018-02-13,8.68688876305
5524,2018-02-14,8.69544793851
5525,2018-02-15,8.7040155473
5526,2018-02-16,8.70965375808
5527,2018-02-17,8.71529562112
5528,2018-02-18,8.7209411388
5529,2018-02-19,8.72659031349
5530,2018-02-20,8.73224314755
5531,2018-02-21,8.73789964335
5532,2018-02-22,8.74355980326
5533,2018-02-23,8.74922362967
5534,2018-02-24,8.75489112494
5535,2018-02-25,8.76056229145
5536,2018-02-26,8.76623713158
5537,2018-02-27,8.7719156477
5538,2018-02-28,8.77759784221
5539,2018-03-01,8.78328371747
5540,2018-03-02,8.78897327589
5541,2018-03-03,8.79466651983
5542,2018-03-04,8.8003634517
5543,2018-03-05,8.80606407387
5544,2018-03-06,8.81176838874
5545,2018-03-07,8.81747639871
5546,2018-03-08,8.82318810616
5547,2018-03-09,8.82890351348
5548,2018-03-10,8.83462262309
5549,2018-03-11,8.84034543737
5550,2018-03-12,8.84607195872
5551,2018-03-13,8.85180218955
5552,2018-03-14,8.85753613226
5553,2018-03-15,8.86327378925
5554,2018-03-16,8.87005722467
5555,2018-03-17,8.87684585175
5556,2018-03-18,8.88363967445
5557,2018-03-19,8.89043869674
5558,2018-03-20,8.89724292261
5559,2018-03-21,8.90405235604
5560,2018-03-22,8.91086700102
5561,2018-03-23,8.91768686153
5562,2018-03-24,8.92451194156
5563,2018-03-25,8.93134224512
5564,2018-03-26,8.93817777619
5565,2018-03-27,8.94501853878
5566,2018-03-28,8.9518645369
5567,2018-03-29,8.95871577454
5568,2018-03-30,8.96557225573
5569,2018-03-31,8.97243398447
5570,2018-04-01,8.97930096477
5571,2018-04-02,8.98617320067
5572,2018-04-03,8.99305069617
5573,2018-04-04,8.99993345531
5574,2018-04-05,9.00682148212
5575,2018-04-06,9.01371478062
5576,2018-04-07,9.02061335485
5577,2018-04-08,9.02751720885
5578,2018-04-09,9.03442634666
5579,2018-04-10,9.04134077232
5580,2018-04-11,9.04826048989
5581,2018-04-12,9.0551855034
5582,2018-04-13,9.06211581692
5583,2018-04-14,9.06905143449
5584,2018-04-15,9.07599236019
5585,2018-04-16,9.0828744151
5586,2018-04-17,9.08976168847
5587,2018-04-18,9.09665418425
5588,2018-04-19,9.10355190641
5589,2018-04-20,9.1104548589
5590,2018-04-21,9.1173630457
5591,2018-04-22,9.12427647077
5592,2018-04-23,9.13119513809
5593,2018-04-24,9.13811905162
5594,2018-04-25,9.14504821535
5595,2018-04-26,9.15198263326
5596,2018-04-27,9.15892230934
5597,2018-04-28,9.16586724756
5598,2018-04-29,9.17281745192
5599,2018-04-30,9.17977292642
5600,2018-05-01,9.18673367505
5601,2018-05-02,9.1936997018
5602,2018-05-03,9.20067101068
5603,2018-05-04,9.20764760571
5604,2018-05-05,9.21462949087
5605,2018-05-06,9.22161667019
5606,2018-05-07,9.22860914768
5607,2018-05-08,9.23560692736
5608,2018-05-09,9.24261001325
5609,2018-05-10,9.24961840937
5610,2018-05-11,9.25663211975
5611,2018-05-12,9.26365114841
5612,2018-05-13,9.2706754994
5613,2018-05-14,9.27770517674
5614,2018-05-15,9.28474018447
5615,2018-05-16,9.29272307904
5616,2018-05-17,9.30071283719
5617,2018-05-18,9.30870946482
5618,2018-05-19,9.31671296785
5619,2018-05-20,9.32472335218
5620,2018-05-21,9.33274062374
5621,2018-05-22,9.34076478843
5622,2018-05-23,9.34879585219
5623,2018-05-24,9.35683382096
5624,2018-05-25,9.36487870066
5625,2018-05-26,9.37293049724
5626,2018-05-27,9.38098921665
5627,2018-05-28,9.38905486483
5628,2018-05-29,9.39712744776
5629,2018-05-30,9.40520697137
5630,2018-05-31,9.41329344166
5631,2018-06-01,9.42138686458
5632,2018-06-02,9.42948724612
5633,2018-06-03,9.43759459226
5634,2018-06-04,9.44570890898
5635,2018-06-05,9.45383020229
5636,2018-06-06,9.46195847817
5637,2018-06-07,9.47009374264
5638,2018-06-08,9.4782360017
5639,2018-06-09,9.48638526136
5640,2018-06-10,9.49454152764
5641,2018-06-11,9.50270480658
5642,2018-06-12,9.51087510419
5643,2018-06-13,9.51905242651
5644,2018-06-14,9.52723677958
5645,2018-06-15,9.53542816945
5646,2018-06-16,9.54203613835
5647,2018-06-17,9.54864868651
5648,2018-06-18,9.5552658171
5649,2018-06-19,9.56188753332
5650,2018-06-20,9.56851383832
5651,2018-06-21,9.57514473529
5652,2018-06-22,9.58178022742
5653,2018-06-23,9.58842031789
5654,2018-06-24,9.59506500988
5655,2018-06-25,9.60171430659
5656,2018-06-26,9.6083682112
5657,2018-06-27,9.61502672691
5658,2018-06-28,9.62168985691
5659,2018-06-29,9.6283576044
5660,2018-06-30,9.63502997259
5661,2018-07-01,9.64170696467
5662,2018-07-02,9.64838858384
5663,2018-07-03,9.65507483332
5664,2018-07-04,9.66176571632
5665,2018-07-05,9.66846123603
5666,2018-07-06,9.67516139568
5667,2018-07-07,9.68186619849
5668,2018-07-08,9.68857564767
5669,2018-07-09,9.69528974643
5670,2018-07-10,9.70200849801
5671,2018-07-11,9.70873190562
5672,2018-07-12,9.7154599725
5673,2018-07-13,9.72219270187
5674,2018-07-14,9.72893009696
5675,2018-07-15,9.73567216101
5676,2018-07-16,9.74708903553
5677,2018-07-17,9.75851929845
5678,2018-07-18,9.76996296546
5679,2018-07-19,9.78142005229
5680,2018-07-20,9.79289057466
5681,2018-07-21,9.80437454835
5682,2018-07-22,9.81587198911
5683,2018-07-23,9.82738291275
5684,2018-07-24,9.83890733507
5685,2018-07-25,9.85044527191
5686,2018-07-26,9.86199673911
5687,2018-07-27,9.87356175254
5688,2018-07-28,9.88514032809
5689,2018-07-29,9.89673248166
5690,2018-07-30,9.90833822916
5691,2018-07-31,9.91995758655
5692,2018-08-01,9.93159056979
5693,2018-08-02,9.94323719484
5694,2018-08-03,9.95489747772
5695,2018-08-04,9.96657143443
5696,2018-08-05,9.97825908102
5697,2018-08-06,9.98996043352
5698,2018-08-07,10.001675508
5699,2018-08-08,10.0134043206
5700,2018-08-09,10.0251468874
5701,2018-08-10,10.0369032246
5702,2018-08-11,10.0486733482
5703,2018-08-12,10.0604572744
5704,2018-08-13,10.0722550195
5705,2018-08-14,10.0840665996
5706,2018-08-15,10.095892031
5707,2018-08-16,10.1058394947
5708,2018-08-17,10.1157967597
5709,2018-08-18,10.1257638356
5710,2018-08-19,10.135740732
5711,2018-08-20,10.1457274586
5712,2018-08-21,10.1557240252
5713,2018-08-22,10.1657304413
5714,2018-08-23,10.1757467167
5715,2018-08-24,10.1857728612
5716,2018-08-25,10.1958088844
5717,2018-08-26,10.205854796
5718,2018-08-27,10.2159106059
5719,2018-08-28,10.2259763238
5720,2018-08-29,10.2360519593
5721,2018-08-30,10.2461375224
5722,2018-08-31,10.2562330228
5723,2018-09-01,10.2663384703
5724,2018-09-02,10.2764538746
5725,2018-09-03,10.2865792456
5726,2018-09-04,10.2967145932
5727,2018-09-05,10.306859927
5728,2018-09-06,10.3170152571
5729,2018-09-07,10.3271805932
5730,2018-09-08,10.3373559451
5731,2018-09-09,10.3475413229
5732,2018-09-10,10.3577367362
5733,2018-09-11,10.3679421951
5734,2018-09-12,10.3781577094
5735,2018-09-13,10.388383289
5736,2018-09-14,10.3986189439
5737,2018-09-15,10.4088646839
5738,2018-09-16,10.4221474771
5739,2018-09-17,10.4354472205
5740,2018-09-18,10.4487639357
5741,2018-09-19,10.4620976445
5742,2018-09-20,10.4754483684
5743,2018-09-21,10.4888161293
5744,2018-09-22,10.5022009488
5745,2018-09-23,10.5156028487
5746,2018-09-24,10.5290218508
5747,2018-09-25,10.542457977
5748,2018-09-26,10.5559112491
5749,2018-09-27,10.569381689
5750,2018-09-28,10.5828693185
5751,2018-09-29,10.5963741597
5752,2018-09-30,10.6098962344
5753,2018-10-01,10.6234355647
5754,2018-10-02,10.6369921726
5755,2018-10-03,10.6505660801
5756,2018-10-04,10.6641573094
5757,2018-10-05,10.6777658825
5758,2018-10-06,10.6913918215
5759,2018-10-07,10.7050351487
5760,2018-10-08,10.7186958861
5761,2018-10-09,10.7323740561
5762,2018-10-10,10.7460696808
5763,2018-10-11,10.7597827826
5764,2018-10-12,10.7735133837
5765,2018-10-13,10.7872615065
5766,2018-10-14,10.8010271734
5767,2018-10-15,10.8148104066
5768,2018-10-16,10.8368024308
5769,2018-10-17,10.858839176
5770,2018-10-18,10.8809207332
5771,2018-10-19,10.9030471934
5772,2018-10-20,10.925218648
5773,2018-10-21,10.9474351884
5774,2018-10-22,10.9696969065
5775,2018-10-23,10.9920038939
5776,2018-10-24,11.0143562428
5777,2018-10-25,11.0367540455
5778,2018-10-26,11.0591973943
5779,2018-10-27,11.0816863819
5780,2018-10-28,11.104221101
5781,2018-10-29,11.1268016447
5782,2018-10-30,11.1494281062
5783,2018-10-31,11.1721005788
5784,2018-11-01,11.1948191562
5785,2018-11-02,11.2175839319
5786,2018-11-03,11.2403950001
5787,2018-11-04,11.2632524548
5788,2018-11-05,11.2861563904
5789,2018-11-06,11.3091069013
5790,2018-11-07,11.3321040823
5791,2018-11-08,11.3551480284
5792,2018-11-09,11.3782388345
5793,2018-11-10,11.401376596
5794,2018-11-11,11.4245614084
5795,2018-11-12,11.4477933673
5796,2018-11-13,11.4710725686
5797,2018-11-14,11.4943991085
5798,2018-11-15,11.517773083
5799,2018-11-16,11.537982389
5800,2018-11-17,11.5582271546
5801,2018-11-18,11.5785074421
5802,2018-11-19,11.5988233138
5803,2018-11-20,11.6191748321
5804,2018-11-21,11.6395620595
5805,2018-11-22,11.6599850588
5806,2018-11-23,11.6804438926
5807,2018-11-24,11.7009386239
5808,2018-11-25,11.7214693157
5809,2018-11-26,11.742036031
5810,2018-11-27,11.7626388331
5811,2018-11-28,11.7832777852
5812,2018-11-29,11.8039529508
5813,2018-11-30,11.8246643935
5814,2018-12-01,11.8454121769
5815,2018-12-02,11.8661963647
5816,2018-12-03,11.8870170209
5817,2018-12-04,11.9078742094
5818,2018-12-05,11.9287679943
5819,2018-12-06,11.9496984398
5820,2018-12-07,11.9706656104
5821,2018-12-08,11.9916695703
5822,2018-12-09,12.0127103841
5823,2018-12-10,12.0337881166
5824,2018-12-11,12.0549028325
5825,2018-12-12,12.0760545967
5826,2018-12-13,12.0972434741
5827,2018-12-14,12.11846953
5828,2018-12-15,12.1397328295
5829,2018-12-16,12.1520741113
5830,2018-12-17,12.1644279393
5831,2018-12-18,12.1767943263
5832,2018-12-19,12.1891732849
5833,2018-12-20,12.201564828
5834,2018-12-21,12.2139689684
5835,2018-12-22,12.2263857189
5836,2018-12-23,12.2388150922
5837,2018-12-24,12.2512571013
5838,2018-12-25,12.263711759
5839,2018-12-26,12.2761790781
5840,2018-12-27,12.2886590715
5841,2018-12-28,12.3011517521
5842,2018-12-29,12.3136571328
5843,2018-12-30,12.3261752265
5844,2018-12-31,12.3387060462
5845,2019-01-01,12.3512496046
5846,2019-01-02,12.3638059149
5847,2019-01-03,12.37637499
5848,2019-01-04,12.3889568428
5849,2019-01-05,12.4015514864
5850,2019-01-06,12.4141589337
5851,2019-01-07,12.4267791978
5852,2019-01-08,12.4394122916
5853,2019-01-09,12.4520582283
5854,2019-01-10,12.4647170209
5855,2019-01-11,12.4773886824
5856,2019-01-12,12.490073226
5857,2019-01-13,12.5027706648
5858,2019-01-14,12.5154810117
5859,2019-01-15,12.5282042801
5860,2019-01-16,12.5385818265
5861,2019-01-17,12.5489679691
5862,2019-01-18,12.5593627148
5863,2019-01-19,12.5697660709
5864,2019-01-20,12.5801780444
5865,2019-01-21,12.5905986426
5866,2019-01-22,12.6010278725
5867,2019-01-23,12.6114657412
5868,2019-01-24,12.6219122561
5869,2019-01-25,12.6323674241
5870,2019-01-26,12.6428312525
5871,2019-01-27,12.6533037485
5872,2019-01-28,12.6637849192
5873,2019-01-29,12.6742747718
5874,2019-01-30,12.6847733135
5875,2019-01-31,12.6952805515
5876,2019-02-01,12.7057964931
5877,2019-02-02,12.7163211453
5878,2019-02-03,12.7268545155
5879,2019-02-04,12.7373966109
5880,2019-02-05,12.7479474386
5881,2019-02-06,12.758507006
5882,2019-02-07,12.7690753202
5883,2019-02-08,12.7796523885
5884,2019-02-09,12.7902382181
5885,2019-02-10,12.8008328164
5886,2019-02-11,12.8114361906
5887,2019-02-12,12.8220483478
5888,2019-02-13,12.8326692955
5889,2019-02-14,12.843299041
5890,2019-02-15,12.8539375913
5891,2019-02-16,12.867067914
5892,2019-02-17,12.8802116494
5893,2019-02-18,12.8933688111
5894,2019-02-19,12.9065394129
5895,2019-02-20,12.9197234684
5896,2019-02-21,12.9329209915
5897,2019-02-22,12.9461319959
5898,2019-02-23,12.9593564954
5899,2019-02-24,12.9725945037
5900,2019-02-25,12.9858460347
5901,2019-02-26,12.9991111021
5902,2019-02-27,13.0123897199
5903,2019-02-28,13.0256819017
5920,2019-03-01,13.0389876616
5921,2019-03-02,13.0523070133
5922,2019-03-03,13.0656399707
5923,2019-03-04,13.0789865478
5924,2019-03-05,13.0923467585
5925,2019-03-06,13.1057206166
5926,2019-03-07,13.1191081362
5927,2019-03-08,13.1325093311
5928,2019-03-09,13.1459242154
5929,2019-03-10,13.159352803
5930,2019-03-11,13.172795108
5931,2019-03-12,13.1862511443
5932,2019-03-13,13.1997209259
5933,2019-03-14,13.213204467
5934,2019-03-15,13.2267017815
